reviewId,author_name,rating,reviewTitle,review_text,date,care_type,URL,Property Name,Property Address,City,State,Zip Code,Category
1370961,Susan G,5.0,Thankful,"My aunt was admitted to LPD a few months ago. She loves it there! The staff is very friendly and treat her like a family member. She never wanted to go
Into a nursing facility and fought it for years. But now she is content. Her home was actually just sold and the process went very smoothly with no regrets! The staff has been amazing! All I can say is Thank You! My aunt hasn’t look this good in years…and I am being totally serious! I would absolutely recommend LPD to anyone looking for skilled rehab/LTC. ",2022-05-31T20:25:08.000Z,Assisted Living,https://www.aplaceformom.com/community/langdon-place-of-dover-76688,Langdon Place of Dover,"60 Middle Road, Dover, NH 03820",dover,new-hampshire,3820,nursing-homes
1310429,Nick ,5.0,Monterey is best facility I've been to ,Top notch facility. Recently had rehabilitation here for a hip replacement and the nurses were so caring and on top of my care. They treated me like family. The therapy staff worked very hard to get be moving again and ready to go home feeling confident. ,2017-08-17T00:48:51.000Z,Memory Care,https://www.aplaceformom.com/community/monterey-rehabilitation-center-skilled-nursing-and-memory-care-84351,Monterey Rehabilitation Center Skilled Nursing and Memory Care,"3929 Hoover Rd, Grove City, OH 43123",columbus,ohio,43123,nursing-homes
1380111,anonymous,5.0,Community Tour,"Escalante at Willow Creek was my first choice.  I would have placed my loved one there had it been my choice to make.  It seemed to be a good value.  I thought it was a step up in terms of activities and food over the other places we toured.  The staff seemed more friendly.  My loved one chose a different community because Escalante was slightly more expensive, and he doesn't like to spend money in general.",2022-08-15T22:54:23.000Z,Assisted Living,https://www.aplaceformom.com/community/valencia-at-willow-creek-101514,Valencia at Willow Creek,"8325 S Highland Dr, Sandy, UT 84093",sandy,utah,84093,independent-living
1493259,Anonymous,5.0,Good Team,I've been through a lot since moving here in terms of my health but Brandywine has made it a little bit better. I like happy hour and the trips we take to restaurants and shows. They have a good team here.,2024-09-17T14:24:25.000Z,Assisted Living,https://www.aplaceformom.com/community/brandywine-dresher-estates-78325,Brandywine Dresher Estates,"1405 Limekiln Pike, Dresher, PA 19025",lancasterville,pennsylvania,19025,nursing-homes
1347226,anonymous ,3.0,Adequate care,They have short staff due to covid. It seems like what they told us it would cost it is a lot more than when we originally made agreements. There have been times when my loved one pressed her call button and it took over an hour for someone to come and help my loved one. I think that my loved one feels that she has to maintain more of her care than what is being provided at the community. Medication management and trying to get all of the right supplies can be difficult. We had a care plan meeting a few weeks ago and are hoping for improvements from that but it may be to early to tell at the time. ,2021-11-30T17:00:47.000Z,Assisted Living,https://www.aplaceformom.com/community/sunrise-of-roseville-97203,Sunrise of Roseville,"2555 Snelling Avenue North, Roseville, MN 55113",minneapolis,minnesota,55113,nursing-homes
1289925,Prospective Resident,3.0,Not as Nice as You Would Think,"You would think ""Oh, that would be a beautiful place to live,"" but when you go inside there is pipes running along the ceiling and it's not as nice as you would have thought. The apartments themselves are cute but they are very tiny. We couldn't live that crammed up, plus we have two little Yorkies. We also heard that the elevators were a problem.",2013-12-10T22:04:44.000Z,Independent Living,https://www.aplaceformom.com/community/calusa-harbour-49721,Calusa Harbour,"2525 First St, Fort Myers, FL 33901",fort-myers,florida,33901,independent-living
1492928,Anonymous,2.0,Review for The Addison of Lindsay Place,No I wouldn't recommend to anyone. My mom is unhappy there ,2024-09-13T18:59:21.000Z,Assisted Living,https://www.aplaceformom.com/community/the-addison-of-lindsay-place-61496,The Addison of Lindsay Place,"39 Supawna Rd., Pennsville Township, NJ 08070",wilmington,delaware,8070,nursing-homes
1439736,Robin,5.0,Place Your Trust in Georgian Manor,"Our experience with Commonwealth Senior Living at Georgian Manor has been top notch. When we arrived for our initial meeting with [name removed], the Marketing/Sales Director, we were immediately impressed with the look and the feel of the place. The staff was very friendly and accommodating. My mom really enjoyed meeting everyone on the staff too. All of our questions were answered to our satisfaction and we were able to move my mom in quickly, which was a real relief. My mom enjoys the food! I would definitely recommend Commonwealth Senior Living at Georgian Manor to others. ",2023-10-18T22:31:39.000Z,Assisted Living,https://www.aplaceformom.com/community/commonwealth-senior-living-at-georgian-manor-63555,Commonwealth Senior Living at Georgian Manor,"651 River Walk Pkwy, Chesapeake, VA 23320",chesapeake,virginia,23320,nursing-homes
1068943,A Place For Mom Customer,4.0,"Had a good tour here.  Nice place, go...","Had a good tour here.  Nice place, good feel.",2012-12-30T16:02:19.000Z,Memory Care,https://www.aplaceformom.com/community/bickford-of-oswego-147846,Bickford of Oswego,"3712 Grove, Oswego, IL 60543",aurora,illinois,60543,independent-living
1341338,anonymous,4.0,Our experience with Benchmark,"All of the staff were friendly and I thought it was a nice place for him, there were a lot of good things about it. He acted up and I do not think they handled the situation well at all. If your loved one just needs assisted living it would be a really great fit, but I would not recommend for memory care. ",2021-10-19T16:36:58.000Z,Assisted Living,https://www.aplaceformom.com/community/benchmark-senior-living-on-clapboardtree-1395309,Benchmark Senior Living on Clapboardtree,"40 Clapboardtree St, Norwood, MA 02062",boston,massachusetts,2062,nursing-homes
1060598,Anonymous,5.0,All on your own!,"This is a retirement community so basically when you get in the apartment you are on your own.  However, the staff that I have met are very nice and accommodating when we come.",2017-02-03T17:38:39.000Z,Senior Apartments,https://www.aplaceformom.com/community/avalon-place-1353243,Avalon Place,"1030 Atlas Rd, Columbia, SC 29209",columbia,south-carolina,29209,independent-living
1180937,Barb Golden,5.0,,"I have been pleased with Arden Courts since my father moved there in 2015. He was living at another facility in Florida, and the difference is amazing. The staff is very caring, professional, very accommodating, and I appreciate what they do. The facilities, activities, and food are all great. I visited many facilities, and am still pleased with our choice.",2017-03-22T23:13:46.000Z,Memory Care,https://www.aplaceformom.com/community/arden-courts-a-pro-medica-memory-care-community-in-northbrook-68554,Arden Courts A ProMedica Memory Care Community in Northbrook,"3240 Milwaukee Ave, Northbrook, IL 60062",arlington-heights,illinois,60062,nursing-homes
1290714,Anonymous,4.0,When I Went To Visit,It was a good tour and our guide seemed knowledgeable about the community. The facility was nice and clean. After seeing the community we found out that the staff are not knowledgeable about our dementia and they had no rooms available.,2016-09-09T19:31:32.000Z,Memory Care,https://www.aplaceformom.com/community/halcyon-at-west-bay-60768,Halcyon at West Bay,"2783 West Shore Rd, Warwick, RI 02889",east-providence,rhode-island,2889,nursing-homes
1166987,Anonymous,5.0,Excellent,"My father was placed at this facility. The staff is great and it has a wonderful family environment. The owners are a nice couple. They are really clean an professional. They are very current in regards to treatment, equipment, and care plans. They allow pets which was important! They serve quality foods which is also something I looked for. My dad has come around at this place, he enjoys his stay!",2014-01-25T07:07:36.000Z,Residential Care Home,https://www.aplaceformom.com/community/emerald-estates-adult-family-home-1447154,Emerald Estates Adult Family Home,"3007 Ne 117th Ct, Vancouver, WA 98682",portland,oregon,98682,care-homes
1029695,Ursula Meyo,5.0,My Experience,"We had almost no time to find a place for my husband, who was discharged from the hospital in no condition for me to take him home. Canterfield made it easy to ready a room in assisted living.  It was determined that he would need extra care.  Unfortunately it turned out that he needed more and he was moved to Memory Care. The staff  made that move with great care, even hanging up planes and pictures on the walls. (his favorites).  The contact with his caregivers is prompt and very helpful.
",2021-02-23T17:12:03.000Z,Assisted Living,https://www.aplaceformom.com/community/canterfield-of-kennesaw-1392695,Canterfield of Kennesaw,"4381 Bells Ferry Rd, Kennesaw, GA 30144",marietta,georgia,30144,nursing-homes
1067919,Family Member,3.0,Overall I think they are doing a relatively good job.,"Overall I think they are doing a relatively good job. Everyone is very friendly and nice. They need to work on being more assertive, I think. I don't have to worry about people not showing up, they are pretty good about getting a timely replacement if someone is sick. We mostly have the same couple of people that come out to help, unless someone is sick. I just think there is some confusion about what needs to be done, that is where I think they need to be a little more assertive. ",2014-05-21T16:44:22.000Z,Home Care,https://www.aplaceformom.com/community/senior-helpers-newark-de-144921,"Senior Helpers - Newark, DE","630 Churchmans Rd, Suite 107, Newark, DE 19702",wilmington,delaware,19702,home-care
